chrom,TSS,gene_id,Gene name,Gene description,UTR5LEN_log10zscore,CDSLEN_log10zscore,INTRONLEN_log10zscore,UTR3LEN_log10zscore,UTR5GC,CDSGC,UTR3GC,ORFEXONDENSITY
16,57186038,ENSG00000172775,FAM192A,family with sequence similarity 192 member A [Source:HGNC Symbol;Acc:HGNC:29856],0.4621788445347365,-0.76068658815008,0.3439072031357262,-1.9957689843204656,0.49,0.484,0.45,7.94
3,129121803,ENSG00000172780,RAB43,"RAB43, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:19983]",0.5137222846097985,-1.0014727493742095,0.3308587919840486,0.9479732799844856,0.7909999999999999,0.626,0.601,4.74
17,74893632,ENSG00000172782,FADS6,fatty acid desaturase 6 [Source:HGNC Symbol;Acc:HGNC:30459],-1.3772413206494654,-0.2546043595795237,0.0223022763137158,0.3298227631505063,0.667,0.614,0.5760000000000001,5.46
9,179147,ENSG00000172785,CBWD1,COBW domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17134],0.1875889472740243,-0.1684753342842833,0.5961074173851698,-0.1156323842371559,0.708,0.415,0.249,12.82
12,54032853,ENSG00000172789,HOXC5,homeobox C5 [Source:HGNC Symbol;Acc:HGNC:5127],0.4462988580242758,-0.9366406779852302,-1.2238150753581007,0.2415738421283978,0.4589999999999999,0.584,0.61,3.01
17,74737255,ENSG00000172794,RAB37,"RAB37, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:30268]",-0.2167311191808312,-0.9143609717472768,-0.2296709773881417,0.6431859543973965,0.742,0.568,0.532,13.33
5,112976800,ENSG00000172795,DCP2,decapping mRNA 2 [Source:HGNC Symbol;Acc:HGNC:24452],0.2537533404509026,-0.0798695220040955,0.4018347554400728,1.3263957130484358,0.687,0.411,0.358,8.81
11,65833962,ENSG00000172803,SNX32,sorting nexin 32 [Source:HGNC Symbol;Acc:HGNC:26423],0.7275905169629227,-0.1386701489949804,0.1235448550038261,-0.1921256567328583,0.685,0.58,0.574,10.87
8,64798736,ENSG00000172817,CYP7B1,cytochrome P450 family 7 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2652],0.1734620493374389,0.1792671454830748,1.1237204591732572,-0.0279498096434772,0.736,0.415,0.312,3.97
11,65787064,ENSG00000172818,OVOL1,ovo like transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:8525],0.6107800180388483,-0.689070626633692,-0.2607096473255902,0.6310144323840885,0.7020000000000001,0.621,0.544,5.02
12,53220361,ENSG00000172819,RARG,retinoic acid receptor gamma [Source:HGNC Symbol;Acc:HGNC:9866],0.8106917345645903,0.0295941210047594,0.1385201586073939,0.3646673977632548,0.674,0.588,0.5820000000000001,5.91
16,67000538,ENSG00000172824,CES4A,carboxylesterase 4A [Source:HGNC Symbol;Acc:HGNC:26741],0.2081920100085353,0.0671287046627196,0.1421427002779521,0.1294054752861155,0.5539999999999999,0.5670000000000001,0.525,8.62
16,66961265,ENSG00000172828,CES3,carboxylesterase 3 [Source:HGNC Symbol;Acc:HGNC:1865],-0.3855187405700653,0.3381965785776898,-0.1207459206270639,0.6743542821226631,0.507,0.578,0.608,7.65
11,67303556,ENSG00000172830,SSH3,slingshot protein phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:30581],0.1875889472740243,0.533268802513621,-0.3145991613117497,0.1437274431585975,0.753,0.634,0.5710000000000001,7.13
16,66934483,ENSG00000172831,CES2,carboxylesterase 2 [Source:HGNC Symbol;Acc:HGNC:1864],1.2474866593920937,0.4579880924890386,-0.2873993762569582,0.3484873934770441,0.621,0.583,0.484,6.46
16,66880514,ENSG00000172840,PDP2,pyruvate dehyrogenase phosphatase catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:30263],0.5763765824469466,0.2440645074693579,-0.547693295680245,1.145306087392015,0.617,0.5329999999999999,0.412,0.63
2,173963879,ENSG00000172845,SP3,Sp3 transcription factor [Source:HGNC Symbol;Acc:HGNC:11208],0.8655484314601897,0.7691899643843555,0.5699300881979233,0.9415160497864,0.667,0.465,0.3,3.0
12,52652210,ENSG00000172867,KRT2,keratin 2 [Source:HGNC Symbol;Acc:HGNC:6439],-1.1279742097916716,0.4947299523795824,-0.3930116509609027,-0.0758559903712883,0.545,0.5479999999999999,0.488,4.72
5,119071398,ENSG00000172869,DMXL1,Dmx like 1 [Source:HGNC Symbol;Acc:HGNC:2937],0.1979762810384666,2.613348690252405,1.0467361271529545,0.6389857216642814,0.7240000000000001,0.401,0.286,4.84
2,171999954,ENSG00000172878,METAP1D,"methionyl aminopeptidase type 1D, mitochondrial [Source:HGNC Symbol;Acc:HGNC:32583]",0.6695415914373848,-0.3881807914104909,0.739003414961184,0.6686710456959256,0.672,0.4679999999999999,0.526,10.05
3,40524959,ENSG00000172888,ZNF621,zinc finger protein 621 [Source:HGNC Symbol;Acc:HGNC:24787],0.764384323275244,-0.0121038510240805,-0.3052688854402822,1.0821904016761332,0.664,0.473,0.41,3.05
9,136662916,ENSG00000172889,EGFL7,EGF like domain multiple 7 [Source:HGNC Symbol;Acc:HGNC:20594],1.1984144397576475,-0.6654576140993191,-0.0568363098026678,-0.1575412607625428,0.6990000000000001,0.665,0.6729999999999999,9.86
11,71453230,ENSG00000172890,NADSYN1,NAD synthetase 1 [Source:HGNC Symbol;Acc:HGNC:29832],0.2215556432789428,0.6228192117716668,0.5114997959818783,-0.0725886130836406,0.75,0.575,0.578,10.01
11,71448392,ENSG00000172893,DHCR7,7-dehydrocholesterol reductase [Source:HGNC Symbol;Acc:HGNC:2860],0.4576831645136349,0.0922244997379701,-0.069192552339194,0.2939553611101492,0.621,0.5920000000000001,0.56,4.94
5,115962474,ENSG00000172901,LVRN,laeverin [Source:HGNC Symbol;Acc:HGNC:26904],-0.0373259831105659,1.0856666991936894,0.6261232693433894,0.5125724460390736,0.645,0.45,0.373,6.78
13,34942290,ENSG00000172915,NBEA,neurobeachin [Source:HGNC Symbol;Acc:HGNC:7648],0.2753340272210552,2.5654178309409583,1.6551300751673408,0.5937801499104346,0.772,0.43,0.346,6.49
11,65720797,ENSG00000172922,RNASEH2C,ribonuclease H2 subunit C [Source:HGNC Symbol;Acc:HGNC:24116],-0.7008142885506641,-0.7933632159392388,-1.650908582035476,-1.2216833435383094,0.674,0.637,0.4579999999999999,4.07
11,69294154,ENSG00000172927,MYEOV,myeloma overexpressed [Source:HGNC Symbol;Acc:HGNC:7563],0.8984849043849797,-0.4696247466494527,-1.1943158214050549,-0.0420528012407731,0.6,0.621,0.514,2.13
11,67289305,ENSG00000172932,ANKRD13D,ankyrin repeat domain 13D [Source:HGNC Symbol;Acc:HGNC:27880],0.1590048610396528,0.4157101579251321,-0.0801591064051275,-0.6389947631314935,0.8590000000000001,0.63,0.556,8.33
11,69013245,ENSG00000172935,MRGPRF,MAS related GPR family member F [Source:HGNC Symbol;Acc:HGNC:24828],0.661481283584913,-0.3452553692190289,-0.2875230051477369,0.2496445825376508,0.6809999999999999,0.6579999999999999,0.579,1.95
3,38138660,ENSG00000172936,MYD88,myeloid differentiation primary response 88 [Source:HGNC Symbol;Acc:HGNC:7562],0.2081920100085353,-0.4566618571503679,-0.8640459204760814,0.5905975164071634,0.6579999999999999,0.597,0.496,5.29
11,68980986,ENSG00000172938,MRGPRD,MAS related GPR family member D [Source:HGNC Symbol;Acc:HGNC:29626],-4.437445877045682,-0.4339182828528837,-3.4810156543642323,-4.315968592048518,0.0,0.597,0.0,1.04
3,38165598,ENSG00000172939,OXSR1,oxidative stress responsive 1 [Source:HGNC Symbol;Acc:HGNC:8508],0.6450384625883998,0.2242543574775969,0.769319628422726,0.7940436816775837,0.745,0.431,0.4320000000000001,11.52
3,38265813,ENSG00000172940,SLC22A13,solute carrier family 22 member 13 [Source:HGNC Symbol;Acc:HGNC:8494],-0.6184250357997993,0.291947079575332,-0.1240705742994799,0.2321886449255658,0.5710000000000001,0.586,0.531,6.09
X,54044334,ENSG00000172943,PHF8,PHD finger protein 8 [Source:HGNC Symbol;Acc:HGNC:20672],0.6229875392452674,1.178066383087688,0.8452434637203878,0.7712654422724493,0.526,0.532,0.499,6.97
2,30447245,ENSG00000172954,LCLAT1,lysocardiolipin acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26756],0.2843572135317226,-0.0940580851448748,1.105673993821666,0.9591124937895732,0.608,0.4270000000000001,0.369,4.85
4,99219245,ENSG00000172955,ADH6,alcohol dehydrogenase 6 (class V) [Source:HGNC Symbol;Acc:HGNC:255],-0.2100531054334544,-0.2325538985301547,0.0119339846827171,0.5441045041297004,0.436,0.4529999999999999,0.425,8.06
22,16821699,ENSG00000172967,XKR3,XK related 3 [Source:HGNC Symbol;Acc:HGNC:28778],-0.1590765274377292,0.0494785909985339,0.4169017354811491,-0.4795965625497378,0.3979999999999999,0.3979999999999999,0.246,2.18
3,75664329,ENSG00000172969,FRG2C,FSHD region gene 2 family member C [Source:HGNC Symbol;Acc:HGNC:33626],-0.6057007583948906,-0.6145902005513112,-1.161677985705088,0.3968261547793382,0.5,0.532,0.35,4.75
11,65712251,ENSG00000172977,KAT5,lysine acetyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:5275],0.3574901760550957,0.2770081073660269,-0.3872351936914289,-0.121580615983101,0.6579999999999999,0.5760000000000001,0.584,8.0
2,109129206,ENSG00000172985,SH3RF3,SH3 domain containing ring finger 3 [Source:HGNC Symbol;Acc:HGNC:24699],0.2378640268322401,0.9330424162752818,1.3779883231033188,0.8600093980023675,0.762,0.65,0.511,3.79
3,72888059,ENSG00000172986,GXYLT2,glucoside xylosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:33383],0.1251847531558449,-0.0028401812587196,0.7700584141906285,0.6003703444116767,0.863,0.547,0.371,5.3
10,99235862,ENSG00000172987,HPSE2,heparanase 2 (inactive) [Source:HGNC Symbol;Acc:HGNC:18374],-0.4910708483198279,0.3883128650148227,1.6856264932837342,-0.0813492561527043,0.433,0.514,0.489,6.8
17,45051607,ENSG00000172992,DCAKD,dephospho-CoA kinase domain containing [Source:HGNC Symbol;Acc:HGNC:26238],0.5856173112363033,-0.8865242757861689,0.4059125311492942,0.3559486369264513,0.594,0.601,0.514,5.81
3,35679623,ENSG00000172995,ARPP21,cAMP regulated phosphoprotein 21 [Source:HGNC Symbol;Acc:HGNC:16968],0.2991092982218342,0.8176592018245834,0.880074903707536,-0.1109239566357249,0.467,0.513,0.34,7.43
4,7043371,ENSG00000173011,TADA2B,transcriptional adaptor 2B [Source:HGNC Symbol;Acc:HGNC:30781],0.2248519094167777,-0.0701329104435822,-0.1135646316838566,0.8491940737898495,0.889,0.591,0.477,1.59
4,7042977,ENSG00000173013,CCDC96,coiled-coil domain containing 96 [Source:HGNC Symbol;Acc:HGNC:26900],-4.437445877045682,0.3091704095051966,-3.274060075925596,-0.1203853261133508,1.0,0.625,0.3720000000000001,0.6
11,67266472,ENSG00000173020,GRK2,G protein-coupled receptor kinase 2 [Source:HGNC Symbol;Acc:HGNC:289],0.4906301286395012,0.5894298080930707,0.090803094446236,0.3646673977632548,0.879,0.604,0.632,10.26
11,65662915,ENSG00000173039,RELA,"RELA proto-oncogene, NF-kB subunit [Source:HGNC Symbol;Acc:HGNC:9955]",0.4276364665408851,0.2911214397223662,-0.2819957858283364,0.1902231455528112,0.79,0.61,0.515,6.7
4,5708558,ENSG00000173040,EVC2,EvC ciliary complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:19747],-0.5572706911287197,1.4649618972931937,0.9797527511725084,-0.1361502523479646,0.741,0.5489999999999999,0.462,5.64
7,64563070,ENSG00000173041,ZNF680,zinc finger protein 680 [Source:HGNC Symbol;Acc:HGNC:26897],0.0894074076984439,0.2440645074693579,0.4559277864682146,0.4369977810297616,0.5660000000000001,0.3670000000000001,0.2739999999999999,2.52
12,112382430,ENSG00000173064,HECTD4,HECT domain E3 ubiquitin protein ligase 4 [Source:HGNC Symbol;Acc:HGNC:26611],0.5339921446941525,3.1148910579775264,1.136255794266364,0.7099217959843673,0.768,0.535,0.4970000000000001,5.77
17,28842782,ENSG00000173065,FAM222B,family with sequence similarity 222 member B [Source:HGNC Symbol;Acc:HGNC:25563],0.4370380625077573,0.3253726926554461,0.5645593093053218,0.2496445825376508,0.703,0.613,0.4529999999999999,1.19
9,16870747,ENSG00000173068,BNC2,basonuclin 2 [Source:HGNC Symbol;Acc:HGNC:30988],-0.5123596310194759,1.2335990532373915,1.458420006970214,1.4454481385438582,0.655,0.504,0.387,2.13
9,115290799,ENSG00000173077,DEC1,deleted in esophageal cancer 1 [Source:HGNC Symbol;Acc:HGNC:23658],0.846596461627744,-2.5234866078408063,1.2312249764448748,-0.0161686335719407,0.474,0.502,0.405,19.42
1,155941710,ENSG00000173080,RXFP4,relaxin/insulin like family peptide receptor 4 [Source:HGNC Symbol;Acc:HGNC:14666],-4.437445877045682,-0.2264918645651868,-3.364789899980615,-0.776859023254887,0.0,0.622,0.565,0.89
4,83334844,ENSG00000173083,HPSE,heparanase [Source:HGNC Symbol;Acc:HGNC:5164],0.0201944385323218,0.2703153741209808,0.4330723927916833,0.8465843363971388,0.73,0.472,0.4039999999999999,7.42
4,83284794,ENSG00000173085,COQ2,"coenzyme Q2, polyprenyltransferase [Source:HGNC Symbol;Acc:HGNC:25223]",-0.908294084897303,-0.999332288101928,0.2046123758769768,0.0806242058246283,0.0,0.53,0.317,7.89
12,110847013,ENSG00000173093,CCDC63,coiled-coil domain containing 63 [Source:HGNC Symbol;Acc:HGNC:26669],0.3757867197143582,0.3205322997451557,0.6124943495348087,-1.1161621827801451,0.6609999999999999,0.508,0.424,6.56
1,161524539,ENSG00000173110,HSPA6,heat shock protein family A (Hsp70) member 6 [Source:HGNC Symbol;Acc:HGNC:5239],-0.0629672211915631,0.5088711156991196,-3.274060075925596,-0.2598278438936157,0.6809999999999999,0.612,0.3779999999999999,0.52
11,64317535,ENSG00000173113,TRMT112,tRNA methyltransferase 11-2 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:26940],0.8962688903193908,-1.7258940809658845,-1.5856787216211277,-0.5790740850050878,0.5479999999999999,0.5870000000000001,0.382,10.78
7,111091126,ENSG00000173114,LRRN3,leucine rich repeat neuronal 3 [Source:HGNC Symbol;Acc:HGNC:17200],1.2835271815452869,0.6395300508926761,0.3441507814456703,0.0148744781421294,0.415,0.39,0.326,0.47
11,67119262,ENSG00000173120,KDM2A,lysine demethylase 2A [Source:HGNC Symbol;Acc:HGNC:13606],0.7560856785353955,1.3042732509151738,0.9483768803191056,0.8719255809240095,0.601,0.523,0.495,5.77
10,95194237,ENSG00000173124,ACSM6,acyl-CoA synthetase medium-chain family member 6 [Source:HGNC Symbol;Acc:HGNC:31665],-0.0373259831105659,0.1036523826557655,0.3741939087443703,-0.6630045833064119,0.472,0.5,0.347,6.99
8,144374046,ENSG00000173137,ADCK5,aarF domain containing kinase 5 [Source:HGNC Symbol;Acc:HGNC:21738],-0.6862977049510212,0.3579942555643967,0.1042445366144404,-0.6034392980142567,0.727,0.647,0.691,8.7
10,94362938,ENSG00000173145,NOC3L,NOC3 like DNA replication regulator [Source:HGNC Symbol;Acc:HGNC:24034],-0.1652234772903044,0.7939261553668309,0.2791980624670122,0.288691584802746,0.525,0.386,0.336,8.83
11,64305563,ENSG00000173153,ESRRA,estrogen related receptor alpha [Source:HGNC Symbol;Acc:HGNC:3471],0.3548316248267808,-0.0647537348185644,-0.2027513493477732,0.1869946558911061,0.7140000000000001,0.648,0.5820000000000001,4.75
11,67056846,ENSG00000173156,RHOD,ras homolog family member D [Source:HGNC Symbol;Acc:HGNC:670],-0.2729221297150583,-1.0187191554408752,0.0195940883646751,-0.1336924685117725,0.835,0.621,0.655,8.0
12,43552202,ENSG00000173157,ADAMTS20,ADAM metallopeptidase with thrombospondin type 1 motif 20 [Source:HGNC Symbol;Acc:HGNC:17178],-4.437445877045682,1.976774910015451,1.105894872120572,-0.2248379561965508,0.0,0.435,0.332,6.85
2,61905673,ENSG00000173163,COMMD1,copper metabolism domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23024],-0.8880838526781296,-1.1507800707243938,1.1803694401924505,-0.2823831854999823,0.7190000000000001,0.517,0.412,5.29
2,203535299,ENSG00000173166,RAPH1,Ras association (RalGDS/AF-6) and pleckstrin homology domains 1 [Source:HGNC Symbol;Acc:HGNC:14436],0.333141437637869,1.4611333889285427,0.7990263519976674,-4.315968592048518,0.77,0.511,0.368,3.86
1,155209237,ENSG00000173171,MTX1,metaxin 1 [Source:HGNC Symbol;Acc:HGNC:7504],-0.1350821279236113,0.0651788862252206,-0.558348263405727,-0.7346227222060392,0.6890000000000001,0.637,0.56,5.76
3,123449753,ENSG00000173175,ADCY5,adenylate cyclase 5 [Source:HGNC Symbol;Acc:HGNC:236],1.3769743005387838,1.4154098085019242,1.0305143190601325,0.7355818506754038,0.7490000000000001,0.626,0.521,5.58
3,122680838,ENSG00000173193,PARP14,poly(ADP-ribose) polymerase family member 14 [Source:HGNC Symbol;Acc:HGNC:29232],0.4370380625077573,1.9020729363035644,0.4772874848350313,0.7203435018740277,0.639,0.4320000000000001,0.43,3.16
X,78327586,ENSG00000173198,CYSLTR1,cysteinyl leukotriene receptor 1 [Source:HGNC Symbol;Acc:HGNC:17451],0.7098410641561288,-0.3678902277000616,0.5749374027807641,0.4274525782502698,0.451,0.3879999999999999,0.309,0.99
3,122577649,ENSG00000173200,PARP15,poly(ADP-ribose) polymerase family member 15 [Source:HGNC Symbol;Acc:HGNC:26876],-0.4312776318879075,0.5734280967019104,0.5966826075807716,-1.1709610586688328,0.591,0.4479999999999999,0.264,5.93
1,154974680,ENSG00000173207,CKS1B,CDC28 protein kinase regulatory subunit 1B [Source:HGNC Symbol;Acc:HGNC:19083],-0.6446870742063546,-2.350725024252594,-0.524864975858593,-0.0639780205412367,0.66,0.467,0.417,12.82
12,39619802,ENSG00000173208,ABCD2,ATP binding cassette subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:66],0.0201944385323218,0.693995530558354,0.6458521986076946,0.995810322879618,0.419,0.42,0.296,4.52
2,61177471,ENSG00000173209,AHSA2,activator of HSP90 ATPase homolog 2 [Source:HGNC Symbol;Acc:HGNC:20437],-1.4227307984665245,-1.5163657618471236,-0.8768603791277669,-1.5798546832209444,0.357,0.42,0.125,11.55
5,149141504,ENSG00000173210,ABLIM3,actin binding LIM protein family member 3 [Source:HGNC Symbol;Acc:HGNC:29132],0.8055716219911067,0.5761081943689442,0.890174255025642,0.6713971321874049,0.654,0.5539999999999999,0.486,11.35
1,116111400,ENSG00000173212,MAB21L3,mab-21 like 3 [Source:HGNC Symbol;Acc:HGNC:26787],0.4323551316594698,-0.277019274051571,0.171148829407019,0.6302103076406838,0.408,0.5379999999999999,0.4539999999999999,5.56
6,111259338,ENSG00000173214,MFSD4B,major facilitator superfamily domain containing 4B [Source:HGNC Symbol;Acc:HGNC:21053],0.6125387736704604,0.2129279729063166,-0.3439871777056029,1.017254758150302,0.705,0.43,0.429,2.58
1,115641969,ENSG00000173218,VANGL1,VANGL planar cell polarity protein 1 [Source:HGNC Symbol;Acc:HGNC:15512],0.4462988580242758,0.2259885127942433,0.5260139045538674,1.2813868206181886,0.62,0.527,0.425,4.47
5,95822725,ENSG00000173221,GLRX,glutaredoxin [Source:HGNC Symbol;Acc:HGNC:4330],0.5947219819403228,-1.943445477425049,-0.2177406668957641,0.0093709893304189,0.596,0.4920000000000001,0.414,6.33
3,121835057,ENSG00000173226,IQCB1,IQ motif containing B1 [Source:HGNC Symbol;Acc:HGNC:28949],0.2991092982218342,0.4013194702189043,0.6408927717451903,0.0415229354205448,0.6509999999999999,0.42,0.326,7.3
11,67023133,ENSG00000173227,SYT12,synaptotagmin 12 [Source:HGNC Symbol;Acc:HGNC:18381],1.3482583583477472,-0.0722905689698084,0.4492368058158064,0.6886458507009672,0.531,0.609,0.615,5.57
3,121749740,ENSG00000173230,GOLGB1,golgin B1 [Source:HGNC Symbol;Acc:HGNC:4429],-0.1119840902305165,2.711913771486109,0.717102457820521,0.4369977810297616,0.685,0.414,0.4379999999999999,2.15
11,66975303,ENSG00000173237,C11orf86,chromosome 11 open reading frame 86 [Source:HGNC Symbol;Acc:HGNC:34442],-0.2656126112354705,-1.832287137850953,-1.3304610955321496,0.1712025861557406,0.6859999999999999,0.652,0.5870000000000001,5.83
10,88802730,ENSG00000173239,LIPM,lipase family member M [Source:HGNC Symbol;Acc:HGNC:23455],0.147935745739087,-0.0679786792216748,0.0817216285351617,-4.315968592048518,0.359,0.4539999999999999,0.0,7.14
5,146516190,ENSG00000173250,GPR151,G protein-coupled receptor 151 [Source:HGNC Symbol;Acc:HGNC:23624],-0.3347341509782559,-0.0722905689698084,-3.274060075925596,0.5957950219402558,0.39,0.501,0.3279999999999999,0.8
9,1050356,ENSG00000173253,DMRT2,doublesex and mab-3 related transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:2935],0.5651022854078943,0.3221476843451655,-0.4178847553766107,-0.3325949518308729,0.0,0.5710000000000001,0.294,1.79
9,111525225,ENSG00000173258,ZNF483,zinc finger protein 483 [Source:HGNC Symbol;Acc:HGNC:23384],0.1095386797250534,0.7043874193515323,0.061127604837656,0.4310533004239053,0.494,0.413,0.391,2.25
5,146104395,ENSG00000173261,PLAC8L1,PLAC8 like 1 [Source:HGNC Symbol;Acc:HGNC:31746],-0.5123596310194759,-1.2499795290892133,0.1519664102326954,-1.2434975542906448,0.431,0.5,0.522,7.59
12,7891193,ENSG00000173262,SLC2A14,solute carrier family 2 member 14 [Source:HGNC Symbol;Acc:HGNC:18301],-1.1579984592885395,0.2517382132346043,0.716285308986756,-0.396588678170619,0.381,0.501,0.488,6.27
11,64284866,ENSG00000173264,GPR137,G protein-coupled receptor 137 [Source:HGNC Symbol;Acc:HGNC:24300],-0.973218490612714,0.0903104552729231,-0.5490828125538644,-1.328293464463166,0.536,0.637,0.6920000000000001,6.36
10,86958613,ENSG00000173267,SNCG,synuclein gamma [Source:HGNC Symbol;Acc:HGNC:11141],-0.7156798617037503,-1.7077434355724763,-0.512574267374547,-0.3362499201822312,0.667,0.604,0.589,13.3
10,86957614,ENSG00000173269,MMRN2,multimerin 2 [Source:HGNC Symbol;Acc:HGNC:19888],0.5555474280803546,1.0341315160346534,0.1208915260635995,0.4069649139697787,0.575,0.628,0.4529999999999999,2.46
